014422033010_01_P002, 16509060, 3199115, 72553, 19780728
014422034010_01_P002, 17228668, 2825595, 33741, 20088004
014422035010_01_P002, 16895202, 2979940, 47915, 19923057
014422036010_01_P002, 16094107, 2354804, 131799, 18580710
014422037010_01_P001, 16625921, 1779547, 128051, 18533519
014422037010_01_P002, 16606509, 1760803, 127706, 18495018
014422038010_01_P001, 18459562, 1242433, 56795, 19758790
014422038010_01_P002, 18456594, 1245619, 47657, 19749870
014422039010_01_P001, 17115501, 1478870, 128272, 18722643
014422039010_01_P002, 17126845, 1467456, 128342, 18722643
014422040010_01_P002, 18530853, 1258258, 544, 19789655
014422041010_01_P001, 16701042, 1366593, 183998, 18251633
014422042010_01_P002, 17440848, 1158067, 137117, 18736032
014422043010_01_P001, 14529621, 1241509, 277714, 16048844
014422044010_01_P002, 19102814, 948821, 45365, 20097000
014489822010_01_P006, 17449139, 61160, 1746923, 19257222
014489824010_01_P006, 15730612, 34356, 3352328, 19117296
014489824010_01_P007, 8420977, 20438, 10667107, 19108522
014489828010_01_P002, 20003478, 167350, 55716, 20226544
014489828010_01_P003, 13205939, 110840, 6968101, 20284880
014771196010_01_P002, 18107168, 189989, 171977, 18469134
014771197010_01_P005, 15718599, 163050, 230910, 16112559
014771199010_01_P002, 15938355, 581460, 214929, 16734744
014771204010_01_P005, 16780473, 117112, 222494, 17120079
014771207010_01_P002, 17195821, 187109, 189562, 17572492
014771208010_01_P001, 19080973, 1352172, 58655, 20491800
014771208010_01_P002, 19078654, 1340641, 59257, 20478552
014771210010_01_P001, 20638363, 366629, 988563, 21993555
014771210010_01_P002, 21662176, 377964, 14244, 22054384
014771212010_01_P001, 16187211, 92096, 260333, 16539640
014771214010_01_P001, 13265068, 130424, 4357291, 17752783
014771214010_01_P002, 17319522, 165876, 170624, 17656022
014771218010_01_P002, 21545472, 211472, 22224, 21779168
014771219010_01_P005, 18197553, 81717, 177287, 18456557
014771219010_01_P006, 15124332, 70173, 3262052, 18456557
014771225010_01_P005, 18877497, 205604, 99699, 19182800
014771229010_01_P005, 16533266, 143359, 221351, 16897976
014771231010_01_P001, 10226854, 12632, 6401316, 16640802
